Booking Value,Ride Distance,fare_per_km,hour,cluster
220.0,37.77,5.824728620598358,22,1
433.0,25.09,17.25787166201674,17,0
438.0,43.12,10.15769944341373,19,1
75.0,22.84,3.2837127845884413,3,0
1261.0,23.12,54.541522491349475,18,3
242.0,4.38,55.25114155251142,22,2
248.0,46.18,5.370290168904288,16,1
539.0,36.08,14.939024390243903,22,1
522.0,22.26,23.450134770889488,10,0
470.0,7.43,63.25706594885599,16,2
141.0,31.21,4.517782761935277,20,1
516.0,28.55,18.07355516637478,19,0
117.0,17.2,6.802325581395349,8,0
72.0,44.29,1.6256491307292842,19,1
179.0,16.67,10.737852429514096,11,0
339.0,17.8,19.04494382022472,14,0
703.0,30.39,23.132609410990458,15,3
466.0,38.19,12.202147158942132,17,1
60.0,43.73,1.372055796935742,10,1
953.0,40.98,23.255246461688632,6,3
831.0,31.66,26.247631080227418,8,3
305.0,16.38,18.62026862026862,6,0
730.0,49.7,14.688128772635814,14,1
666.0,13.86,48.05194805194805,17,2
396.0,49.81,7.9502108010439665,12,1
896.0,31.48,28.46251588310038,7,3
369.0,16.71,22.08258527827648,14,0
489.0,37.53,13.029576338928857,4,1
1466.0,33.91,43.23208493069891,21,3
259.0,19.72,13.133874239350913,15,0
310.0,45.61,6.796755097566323,21,1
346.0,3.58,96.64804469273743,18,2
261.0,29.12,8.962912087912088,11,1
287.0,9.4,30.53191489361702,18,0
657.0,45.63,14.398422090729783,19,1
329.0,25.14,13.086714399363563,18,0
1299.0,49.55,26.215943491422806,20,3
698.0,43.05,16.2137049941928,11,1
502.0,17.43,28.800917957544463,10,0
625.0,14.92,41.89008042895443,13,2
461.0,11.75,39.234042553191486,20,0
203.0,43.69,4.646372167544061,11,1
642.0,35.42,18.125352907961602,11,1
138.0,26.37,5.233219567690557,0,1
367.0,35.44,10.355530474040632,17,1
161.0,4.46,36.09865470852018,9,0
529.0,39.14,13.515585079202861,20,1
221.0,6.92,31.936416184971097,13,0
973.0,13.71,70.97009482129832,13,2
469.0,37.82,12.400846113167637,16,1
670.0,41.61,16.101898582071616,17,1
453.0,34.94,12.96508299942759,9,1
457.0,16.54,27.629987908101572,10,0
1325.0,42.07,31.49512716900404,18,3
86.0,42.11,2.042270244597483,18,1
115.0,8.17,14.075887392900857,6,0
473.0,15.69,30.146590184831105,18,0
217.0,9.68,22.417355371900825,9,0
120.0,18.21,6.589785831960461,7,0
233.0,36.0,6.472222222222222,2,1
226.0,22.5,10.044444444444444,21,0
226.0,35.46,6.373378454596729,14,1
347.0,30.97,11.204391346464321,20,1
652.0,35.08,18.586088939566707,11,1
247.0,10.03,24.626121635094716,16,0
694.0,29.87,23.2340140609307,10,3
321.0,13.23,24.263038548752835,20,0
453.0,32.95,13.748103186646432,20,1
653.0,43.91,14.871327715782282,10,1
139.0,43.44,3.199815837937385,18,1
270.0,34.94,7.7275329135661135,15,1
859.0,9.01,95.338512763596,15,2
165.0,47.72,3.4576697401508802,15,1
365.0,11.69,31.22326775021386,20,0
589.0,20.23,29.11517548195749,16,0
423.0,26.22,16.132723112128147,12,0
379.0,11.37,33.333333333333336,17,0
371.0,23.51,15.780518928115695,9,0
381.0,12.7,30.0,16,0
1299.0,21.03,61.76890156918687,20,3
96.0,18.68,5.139186295503212,19,0
324.0,45.29,7.153897107529256,13,1
243.0,43.69,5.561913481345846,1,1
440.0,39.48,11.144883485309018,11,1
221.0,44.3,4.988713318284424,16,1
174.0,34.83,4.995693367786392,20,1
346.0,25.89,13.36423329470838,21,0
259.0,29.98,8.639092728485657,8,1
669.0,42.96,15.572625698324021,8,1
515.0,20.0,25.75,8,0
926.0,25.96,35.67026194144838,7,3
129.0,44.06,2.927825692237857,15,1
1423.0,32.45,43.85208012326656,15,3
505.0,46.35,10.895361380798274,17,1
642.0,48.51,13.234384662956092,6,1
480.0,24.09,19.925280199252803,20,0
458.0,22.51,20.346512661039537,9,0
80.0,14.49,5.521048999309869,17,0
420.0,5.31,79.09604519774012,10,2
287.0,20.05,14.314214463840399,5,0
329.0,49.8,6.606425702811245,20,1
678.0,22.47,30.17356475300401,19,0
2602.0,31.87,81.64417947913398,12,3
284.0,39.38,7.211782630777043,6,1
334.0,33.04,10.108958837772397,0,1
594.0,8.04,73.88059701492539,19,2
65.0,45.91,1.4158135482465695,8,1
325.0,38.18,8.512310110005238,10,1
404.0,5.39,74.95361781076068,17,2
134.0,11.08,12.093862815884476,19,0
389.0,34.81,11.174949727089915,20,1
403.0,33.69,11.962006530127635,6,1
528.0,32.6,16.196319018404907,12,1
491.0,35.08,13.996579247434436,7,1
285.0,29.03,9.817430244574577,14,1
211.0,32.09,6.5752570894359605,15,1
412.0,36.75,11.210884353741497,12,1
417.0,24.27,17.18170580964153,22,0
764.0,37.22,20.526598602901668,21,3
1554.0,28.87,53.82750259785244,13,3
1665.0,20.37,81.73784977908689,9,2
498.0,22.14,22.493224932249323,17,0
631.0,7.34,85.96730245231608,17,2
890.0,44.72,19.901610017889087,6,3
282.0,21.17,13.320736891828057,20,0
495.0,48.34,10.239966901117086,17,1
53.0,36.35,1.4580467675378266,18,1
67.0,46.25,1.4486486486486487,18,1
613.0,14.84,41.307277628032345,18,2
821.0,29.17,28.145354816592388,23,3
694.0,16.01,43.34790755777639,18,2
742.0,11.34,65.4320987654321,23,2
226.0,4.6,49.1304347826087,15,2
991.0,35.64,27.80583613916947,19,3
316.0,44.0,7.181818181818182,16,1
124.0,28.94,4.284727021423635,9,1
284.0,44.55,6.374859708193042,11,1
190.0,40.71,4.667157946450503,3,1
489.0,49.46,9.886777193691872,20,1
133.0,48.95,2.7170582226762,10,1
206.0,42.37,4.861930611281568,15,1
192.0,12.15,15.802469135802468,14,0
191.0,24.58,7.770545158665582,11,0
408.0,32.55,12.534562211981568,11,1
478.0,36.96,12.932900432900432,10,1
768.0,42.27,18.168914123491838,5,3
612.0,35.69,17.147660409078174,11,1
722.0,39.08,18.474923234390992,18,3
627.0,35.45,17.686882933709448,19,1
412.0,30.94,13.316095669036844,21,1
624.0,8.52,73.23943661971832,2,2
668.0,35.58,18.77459246767847,16,1
478.0,44.1,10.839002267573695,18,1
233.0,48.51,4.803133374561946,8,1
196.0,2.73,71.7948717948718,22,2
834.0,10.67,78.1630740393627,9,2
64.0,28.54,2.242466713384723,3,1
593.0,29.48,20.115332428765264,14,1
387.0,27.43,14.108640174990885,17,0
257.0,23.51,10.93151850276478,0,0
277.0,44.18,6.269805341783613,15,1
496.0,26.2,18.931297709923665,20,0
270.0,13.79,19.579405366207396,3,0
137.0,35.21,3.8909400738426583,11,1
326.0,47.46,6.868942267172356,20,1
486.0,10.37,46.86595949855352,21,2
502.0,41.75,12.023952095808383,15,1
195.0,28.7,6.7944250871080145,20,1
453.0,48.57,9.32674490426189,15,1
262.0,32.67,8.019589837771656,8,1
724.0,44.58,16.24046657694033,15,1
189.0,21.72,8.701657458563536,18,0
869.0,49.84,17.435794542536115,19,3
152.0,6.56,23.170731707317074,6,0
75.0,4.39,17.084282460136677,16,0
388.0,5.12,75.78125,19,2
392.0,29.78,13.163196776359973,18,1
530.0,41.39,12.805025368446485,16,1
519.0,27.89,18.60882036572248,9,0
729.0,17.99,40.52251250694831,17,2
233.0,33.72,6.909845788849347,18,1
139.0,6.54,21.25382262996942,18,0
460.0,7.96,57.788944723618094,11,2
204.0,29.04,7.024793388429752,20,1
251.0,13.54,18.537666174298376,10,0
181.0,29.81,6.071787990607179,10,1
522.0,24.54,21.271393643031786,20,0
241.0,25.48,9.45839874411303,15,0
471.0,47.75,9.863874345549739,6,1
1214.0,29.69,40.889188278881775,18,3
353.0,21.51,16.410971641097163,21,0
235.0,8.0,29.375,11,0
792.0,17.36,45.622119815668206,8,2
318.0,20.91,15.208034433285508,20,0
95.0,38.64,2.458592132505176,18,1
403.0,41.04,9.819688109161794,9,1
897.0,10.49,85.51000953288846,16,2
406.0,31.61,12.844036697247706,12,1
841.0,12.97,64.84194294525828,8,2
496.0,41.71,11.89163270198993,14,1
479.0,36.17,13.243019076582803,19,1
164.0,7.11,23.066104078762304,16,0
670.0,15.19,44.10796576695194,18,2
600.0,30.28,19.815059445178335,21,1
202.0,4.61,43.817787418655094,21,0
104.0,12.65,8.221343873517787,18,0
323.0,6.9,46.81159420289855,19,2
332.0,15.53,21.37797810688989,16,0
1021.0,23.32,43.78216123499142,15,3
435.0,12.34,35.25121555915721,7,0
840.0,27.84,30.17241379310345,10,3
471.0,7.93,59.39470365699874,20,2
795.0,38.61,20.59052059052059,18,3
288.0,28.96,9.94475138121547,8,1
420.0,36.43,11.52895964864123,13,1
360.0,47.35,7.602956705385427,23,1
925.0,11.57,79.94814174589456,10,2
107.0,6.8,15.73529411764706,12,0
149.0,45.07,3.305968493454626,15,1
693.0,7.78,89.0745501285347,12,2
251.0,34.41,7.294391165358908,16,1
467.0,40.88,11.42367906066536,9,1
156.0,19.49,8.004104669061057,17,0
936.0,13.26,70.58823529411765,21,2
205.0,11.17,18.35273052820054,11,0
937.0,27.37,34.23456339057362,9,3
322.0,9.36,34.401709401709404,16,0
172.0,42.64,4.033771106941838,12,1
171.0,34.55,4.949348769898698,10,1
957.0,19.9,48.09045226130654,9,2
784.0,19.9,39.39698492462312,21,3
577.0,35.43,16.285633643804687,19,1
742.0,12.15,61.06995884773662,5,2
463.0,29.71,15.583978458431504,13,1
433.0,28.14,15.387348969438522,22,0
1288.0,27.6,46.666666666666664,5,3
240.0,45.64,5.25854513584575,17,1
153.0,43.87,3.487576931844085,21,1
474.0,21.73,21.813161527841693,19,0
131.0,42.83,3.0586037823955174,10,1
689.0,29.03,23.734068205304855,11,3
422.0,7.48,56.41711229946524,17,2
864.0,40.01,21.594601349662586,8,3
486.0,7.09,68.54724964739069,10,2
703.0,15.71,44.748567791215784,9,2
581.0,15.91,36.517913262099306,18,0
894.0,35.39,25.26137326928511,7,3
613.0,20.03,30.604093859211183,18,0
166.0,25.9,6.40926640926641,16,0
1919.0,23.58,81.38252756573368,18,3
703.0,38.16,18.422431865828095,7,1
284.0,43.93,6.464830412019121,15,1
749.0,49.73,15.061331188417455,6,1
346.0,34.09,10.149603989439717,14,1
581.0,31.23,18.603906500160104,19,1
489.0,20.66,23.66892545982575,17,0
812.0,39.21,20.709002805406783,10,3
455.0,17.09,26.623756582796958,10,0
435.0,29.73,14.631685166498487,14,1
349.0,6.75,51.7037037037037,16,2
234.0,17.08,13.700234192037472,12,0
246.0,18.81,13.078149920255184,18,0
165.0,16.66,9.903961584633853,10,0
523.0,7.65,68.36601307189542,22,2
473.0,31.73,14.907028049164827,17,1
119.0,17.59,6.7652075042637865,21,0
316.0,28.01,11.281685112459835,19,0
657.0,28.62,22.955974842767294,21,3
271.0,29.69,9.127652408218255,15,1
155.0,47.82,3.2413216227519865,13,1
214.0,31.52,6.789340101522843,9,1
180.0,32.45,5.546995377503851,20,1
143.0,8.81,16.23155505107832,8,0
172.0,38.29,4.4920344737529385,10,1
171.0,18.73,9.129738387613454,8,0
1061.0,34.35,30.88791848617176,5,3
1191.0,32.19,36.99906803355079,17,3
247.0,13.95,17.706093189964157,20,0
77.0,9.22,8.351409978308025,9,0
128.0,43.83,2.920374172940908,9,1
334.0,36.19,9.229068803536888,9,1
211.0,22.54,9.361135758651287,16,0
791.0,49.72,15.90909090909091,9,3
269.0,34.01,7.90943840047045,18,1
333.0,46.04,7.232841007819288,18,1
350.0,6.27,55.8213716108453,17,2
585.0,21.21,27.581329561527582,15,0
222.0,10.39,21.366698748796917,21,0
322.0,9.43,34.146341463414636,2,0
1420.0,24.16,58.77483443708609,14,3
619.0,37.65,16.44090305444887,4,1
490.0,8.74,56.06407322654462,12,2
1223.0,32.72,37.377750611246945,17,3
286.0,15.88,18.01007556675063,17,0
402.0,37.71,10.66030230708035,15,1
850.0,9.9,85.85858585858585,14,2
190.0,28.22,6.73281360737066,9,1
700.0,13.38,52.3168908819133,20,2
515.0,44.46,11.583445793972109,17,1
288.0,12.17,23.664749383730484,13,0
405.0,37.01,10.942988381518509,17,1
539.0,26.03,20.706876680752977,12,0
647.0,15.38,42.06762028608583,17,2
495.0,45.91,10.781964713570028,11,1
196.0,20.1,9.751243781094526,8,0
168.0,40.04,4.195804195804196,5,1
740.0,25.95,28.516377649325626,16,3
381.0,5.34,71.34831460674158,19,2
182.0,41.6,4.375,22,1
439.0,23.11,18.996105581999135,13,0
649.0,19.48,33.31622176591376,14,0
480.0,47.09,10.193246973879804,1,1
302.0,14.85,20.336700336700336,20,0
655.0,33.27,19.687406071535918,20,3
287.0,20.59,13.938805245264692,11,0
569.0,35.02,16.247858366647627,3,1
191.0,2.62,72.90076335877862,17,2
474.0,23.58,20.101781170483463,7,0
184.0,29.0,6.344827586206897,10,1
172.0,41.08,4.186952288218111,22,1
666.0,20.67,32.22060957910014,18,0
300.0,35.98,8.337965536409117,19,1
198.0,47.88,4.135338345864661,6,1
305.0,8.64,35.300925925925924,11,0
401.0,15.62,25.672215108834827,11,0
499.0,17.01,29.335684891240444,21,0
1319.0,25.33,52.07264113699171,21,3
265.0,42.3,6.264775413711584,8,1
94.0,14.58,6.44718792866941,10,0
250.0,30.45,8.210180623973727,5,1
927.0,39.9,23.23308270676692,20,3
839.0,18.07,46.43054786939679,19,2
261.0,26.04,10.023041474654379,9,0
347.0,38.01,9.12917653249145,10,1
464.0,39.74,11.675893306492199,22,1
135.0,14.37,9.394572025052193,20,0
475.0,48.2,9.854771784232364,8,1
1042.0,14.07,74.05828002842928,7,2
377.0,49.42,7.628490489680291,14,1
255.0,21.62,11.794634597594818,17,0
355.0,36.01,9.85837267425715,11,1
1038.0,13.04,79.60122699386504,12,2
180.0,28.79,6.252170892671066,19,1
365.0,28.81,12.669212079139188,5,1
256.0,11.46,22.338568935427574,18,0
485.0,44.55,10.886644219977555,12,1
354.0,23.29,15.199656504937742,17,0
386.0,17.97,21.480244852532,18,0
286.0,9.79,29.213483146067418,6,0
93.0,35.42,2.625635234330886,13,1
929.0,20.37,45.60628375061364,12,3
678.0,23.91,28.35633626097867,22,3
151.0,3.14,48.089171974522294,19,2
194.0,8.29,23.40168878166466,10,0
418.0,15.23,27.445830597504923,18,0
973.0,40.65,23.936039360393604,17,3
965.0,30.2,31.95364238410596,18,3
566.0,47.27,11.97376771736831,18,1
282.0,2.95,95.59322033898304,23,2
465.0,12.51,37.170263788968825,20,0
377.0,36.71,10.269681285753201,20,1
1269.0,45.15,28.106312292358805,11,3
94.0,35.72,2.6315789473684212,17,1
436.0,15.99,27.267041901188243,22,0
790.0,46.36,17.040552200172563,11,3
398.0,33.79,11.77863273157739,19,1
335.0,31.14,10.75786769428388,18,1
521.0,37.58,13.863757317722193,14,1
348.0,39.49,8.812357558875664,11,1
255.0,4.59,55.55555555555556,19,2
187.0,27.45,6.812386156648452,7,1
136.0,5.28,25.757575757575758,1,0
194.0,44.93,4.317827732027599,9,1
163.0,38.79,4.20211394689353,12,1
178.0,30.48,5.83989501312336,6,1
121.0,43.92,2.7550091074681236,9,1
494.0,46.49,10.625941062594105,7,1
139.0,8.16,17.034313725490197,20,0
662.0,25.73,25.728721336960746,8,3
450.0,12.02,37.437603993344425,1,0
155.0,36.94,4.195993502977802,10,1
395.0,8.03,49.19053549190536,20,2
340.0,31.29,10.866091403004155,12,1
256.0,8.21,31.181485992691837,19,0
354.0,45.14,7.842268498006203,19,1
466.0,39.01,11.9456549602666,4,1
563.0,49.37,11.403686449260686,18,1
796.0,16.27,48.92440073755378,17,2
321.0,15.79,20.32932235592147,11,0
275.0,39.96,6.881881881881882,18,1
66.0,38.14,1.73046670162559,9,1
233.0,40.66,5.730447614363011,15,1
280.0,32.49,8.618036318867343,12,1
272.0,19.54,13.92016376663255,18,0
1236.0,29.17,42.37230030853617,20,3
332.0,42.91,7.737124213470055,10,1
1923.0,41.29,46.57302010171954,21,3
214.0,30.05,7.121464226289517,20,1
141.0,41.67,3.3837293016558676,17,1
780.0,12.8,60.9375,17,2
546.0,15.09,36.18290258449304,22,0
271.0,11.1,24.414414414414416,16,0
304.0,34.47,8.819263127357122,20,1
382.0,28.78,13.273106323835997,13,1
142.0,39.17,3.625223385243809,11,1
197.0,42.26,4.6616185518220545,14,1
773.0,14.58,53.01783264746228,9,2
332.0,33.3,9.96996996996997,14,1
332.0,33.72,9.845788849347569,5,1
239.0,9.28,25.754310344827587,17,0
1465.0,34.63,42.304360381172394,12,3
73.0,4.43,16.478555304740407,17,0
268.0,38.22,7.012035583464155,17,1
643.0,43.01,14.950011625203441,14,1
250.0,9.8,25.51020408163265,16,0
469.0,40.47,11.588831233012108,14,1
69.0,49.5,1.393939393939394,15,1
200.0,25.39,7.877116975187081,23,0
323.0,7.48,43.18181818181818,8,2
86.0,49.71,1.7300341983504324,18,1
571.0,5.88,97.10884353741497,16,2
390.0,33.1,11.782477341389727,17,1
447.0,18.51,24.149108589951375,20,0
492.0,6.51,75.57603686635944,17,2
383.0,19.1,20.05235602094241,14,0
105.0,13.15,7.984790874524714,9,0
445.0,49.11,9.061290979433924,15,1
850.0,39.62,21.453811206461385,7,3
1165.0,19.72,59.07707910750507,2,2
235.0,19.84,11.84475806451613,16,0
991.0,13.68,72.44152046783626,6,2
360.0,18.19,19.791094007696536,18,0
446.0,45.77,9.74437404413371,13,1
491.0,17.35,28.299711815561956,19,0
816.0,22.56,36.17021276595745,8,3
73.0,46.57,1.5675327464032638,12,1
2749.0,35.46,77.52397067117879,6,3
786.0,41.61,18.889689978370583,11,3
1206.0,47.0,25.659574468085108,17,3
1381.0,18.04,76.55210643015522,18,2
237.0,26.46,8.956916099773242,16,0
254.0,46.01,5.520539013257988,18,1
466.0,30.9,15.080906148867314,6,1
241.0,10.77,22.376973073351905,21,0
253.0,13.3,19.022556390977442,10,0
490.0,41.0,11.951219512195122,12,1
470.0,15.21,30.900723208415513,6,0
138.0,37.54,3.676078849227491,8,1
344.0,46.93,7.330066055827829,19,1
263.0,24.58,10.699755899104964,11,0
288.0,11.26,25.57726465364121,18,0
111.0,10.88,10.20220588235294,7,0
1127.0,32.15,35.05443234836703,16,3
255.0,43.06,5.9219693450998605,11,1
146.0,34.52,4.2294322132097335,17,1
61.0,21.76,2.8033088235294117,18,0
306.0,37.15,8.236877523553163,19,1
473.0,26.94,17.557535263548626,23,0
589.0,24.93,23.626153229041314,13,0
554.0,19.61,28.2508924018358,19,0
146.0,38.96,3.7474332648870634,21,1
56.0,22.04,2.540834845735027,9,0
75.0,11.57,6.482281763180639,15,0
632.0,31.12,20.308483290488432,15,1
549.0,16.11,34.0782122905028,17,0
647.0,8.92,72.53363228699551,11,2
697.0,45.98,15.158764680295782,19,1
653.0,20.13,32.43914555389966,10,0
764.0,9.18,83.2244008714597,20,2
250.0,39.43,6.3403499873193,16,1
243.0,39.7,6.120906801007556,2,1
556.0,40.87,13.604110594568144,20,1
285.0,28.49,10.003510003510003,6,1
304.0,25.23,12.049147839873166,15,0
357.0,14.72,24.252717391304348,17,0
394.0,26.59,14.817600601729973,11,0
557.0,21.19,26.28598395469561,10,0
611.0,8.35,73.17365269461078,22,2
907.0,14.42,62.89875173370319,4,2
161.0,7.91,20.353982300884955,8,0
818.0,9.35,87.48663101604278,16,2
532.0,39.15,13.588761174968072,21,1
823.0,30.75,26.764227642276424,15,3
492.0,24.24,20.2970297029703,10,0
191.0,17.51,10.90805254140491,22,0
116.0,49.25,2.3553299492385786,12,1
495.0,45.14,10.96588391670359,18,1
428.0,46.84,9.137489325362937,0,1
401.0,36.55,10.971272229822162,21,1
492.0,24.96,19.71153846153846,10,0
227.0,29.12,7.79532967032967,19,1
203.0,20.9,9.712918660287082,19,0
276.0,35.63,7.746281223687903,3,1
415.0,12.89,32.195500387897596,23,0
451.0,10.15,44.43349753694581,10,2
489.0,10.37,47.15525554484089,20,2
666.0,16.52,40.31476997578692,9,2
437.0,47.39,9.221354716184848,9,1
246.0,23.81,10.331793364132718,15,0
52.0,33.25,1.5639097744360901,9,1
1162.0,13.24,87.7643504531722,0,2
437.0,15.41,28.35820895522388,19,0
1520.0,26.07,58.30456463367856,18,3
291.0,43.32,6.717451523545706,2,1
467.0,15.08,30.96816976127321,21,0
235.0,27.03,8.694043655197929,20,0
228.0,37.06,6.152185644900162,22,1
586.0,34.9,16.79083094555874,11,1
1347.0,27.99,48.124330117899255,17,3
354.0,33.97,10.420959670297322,11,1
125.0,3.74,33.42245989304813,19,0
192.0,42.82,4.483886034563288,19,1
290.0,36.88,7.863340563991323,19,1
217.0,42.0,5.166666666666667,20,1
574.0,34.15,16.808199121522694,20,1
91.0,29.64,3.070175438596491,20,1
252.0,8.02,31.421446384039903,8,0
471.0,5.06,93.08300395256917,9,2
259.0,49.35,5.24822695035461,20,1
292.0,45.02,6.486006219458019,17,1
88.0,38.79,2.268625934519206,20,1
462.0,7.45,62.013422818791945,16,2
1057.0,19.69,53.6820721178263,17,2
218.0,32.73,6.660556064772381,7,1
449.0,5.81,77.28055077452669,16,2
344.0,20.1,17.114427860696516,15,0
170.0,37.06,4.587155963302752,19,1
829.0,29.75,27.865546218487395,5,3
278.0,28.6,9.72027972027972,17,1
312.0,4.19,74.46300715990452,2,2
374.0,14.53,25.73984858912595,15,0
174.0,43.75,3.9771428571428573,19,1
498.0,49.67,10.026172740084558,14,1
514.0,41.16,12.487852283770652,18,1
197.0,47.48,4.149115417017692,18,1
895.0,35.37,25.303929884082557,15,3
1001.0,40.79,24.54032851189017,19,3
354.0,23.94,14.786967418546364,21,0
540.0,24.33,22.194821208384713,19,0
419.0,4.98,84.13654618473895,14,2
388.0,39.62,9.793033821302373,16,1
592.0,31.2,18.974358974358974,7,1
109.0,14.41,7.5641915336571826,10,0
428.0,39.77,10.761880814684435,15,1
95.0,41.64,2.281460134486071,6,1
208.0,10.32,20.155038759689923,16,0
503.0,27.16,18.519882179675992,20,0
510.0,38.9,13.110539845758355,17,1
171.0,43.31,3.94827984299238,11,1
606.0,48.78,12.423124231242312,11,1
164.0,40.43,4.0563937670047,4,1
408.0,24.66,16.54501216545012,20,0
341.0,3.53,96.60056657223797,12,2
401.0,37.86,10.591653460116218,14,1
152.0,40.61,3.7429204629401625,18,1
433.0,38.0,11.394736842105264,22,1
777.0,12.2,63.68852459016394,9,2
815.0,16.08,50.68407960199006,9,2
782.0,34.24,22.838785046728972,18,3
87.0,14.2,6.126760563380282,12,0
391.0,8.16,47.916666666666664,7,2
839.0,43.8,19.15525114155251,16,3
268.0,27.7,9.675090252707582,21,0
